CustomerID,State,CLV,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income
GQ92754,Nevada,16060.06949,No,Extended,College,2/12/2011,Unemployed,M,0
DX28320,California,5111.357987,No,Basic,High School or Below,1/29/2011,Unemployed,F,0
BM83544,Arizona,7439.978924,No,Basic,Bachelor,1/25/2011,Unemployed,F,0
YB96664,Washington,4974.801539,Yes,Basic,Bachelor,1/18/2011,Employed,M,75644
RO90746,California,17816.68242,No,Extended,High School or Below,2/11/2011,Employed,F,60192
UV46349,Oregon,6238.054416,No,Extended,Bachelor,1/4/2011,Unemployed,F,0
MY32188,Oregon,2682.912454,No,Basic,Bachelor,1/20/2011,Unemployed,M,0
OV87950,California,2837.163399,No,Basic,College,2/14/2011,Employed,M,29242
ZG82132,Oregon,4118.588554,Yes,Premium,Bachelor,1/28/2011,Employed,F,69379
LZ31103,Oregon,2472.469209,Yes,Basic,College,1/20/2011,Employed,F,63860
HO79663,Arizona,4139.533158,No,Basic,Doctor,2/8/2011,Employed,F,45281
RS57109,Arizona,4100.465956,No,Premium,Bachelor,1/20/2011,Employed,F,51193
NA21420,Oregon,5278.201394,No,Basic,Bachelor,2/3/2011,Employed,F,62074
MY98825,California,8056.898119,No,Basic,Bachelor,2/2/2011,Employed,F,64304
VW73816,Oregon,9185.025301,No,Basic,Bachelor,1/28/2011,Employed,M,73795
FN66189,Oregon,15417.73444,No,Extended,College,2/8/2011,Employed,F,84376
HU75748,Arizona,6829.413399,No,Basic,High School or Below,2/13/2011,Unemployed,F,0
OS11465,Oregon,8500.909417,No,Basic,High School or Below,1/10/2011,Employed,M,79153
UY61913,Oregon,8847.444221,No,Basic,College,2/11/2011,Disabled,M,17950
OD70577,Arizona,2840.899849,No,Extended,College,2/28/2011,Unemployed,F,0
DC91024,Oregon,15984.52739,No,Basic,Bachelor,2/7/2011,Unemployed,M,0
VQ67172,Oregon,18542.30074,No,Basic,College,1/9/2011,Unemployed,F,0
MF23895,Arizona,2609.829612,No,Basic,College,1/13/2011,Employed,F,58139
AA10041,California,7901.744238,No,Basic,High School or Below,2/2/2011,Unemployed,M,0
DV36320,California,17995.86532,No,Extended,High School or Below,1/18/2011,Employed,F,80991
UE72026,California,5021.686245,No,Extended,College,1/28/2011,Employed,F,69678
SE78641,Arizona,4654.841089,No,Basic,Bachelor,1/16/2011,Unemployed,M,0
YC69616,Arizona,2719.506996,Yes,Basic,College,1/24/2011,Retired,F,14030
SM10254,Oregon,4726.869327,Yes,Extended,Bachelor,1/10/2011,Medical Leave,F,13037
AG45299,California,8595.726399,No,Basic,College,1/20/2011,Employed,M,76763
KS45476,Washington,15626.28021,No,Extended,High School or Below,2/10/2011,Employed,F,50461
No69427,California,2797.674845,No,Basic,High School or Below,2/7/2011,Employed,M,69604
BA52133,California,5344.989624,No,Basic,Master,2/11/2011,Employed,M,22908
WT59944,California,17557.54051,No,Premium,College,2/15/2011,Employed,F,68273
XV30885,California,4595.524548,No,Basic,College,1/25/2011,Employed,M,95550
LU79865,Nevada,5794.104234,No,Basic,Bachelor,2/27/2011,Employed,M,88370
BL29046,Oregon,5332.462694,Yes,Basic,Doctor,2/22/2011,Employed,F,68931
AM34581,Oregon,6680.146801,No,Extended,Bachelor,1/5/2011,Employed,F,24432
YN75239,Oregon,7910.866718,No,Basic,College,1/12/2011,Employed,M,77577
OJ84485,California,12516.92188,No,Basic,High School or Below,1/27/2011,Medical Leave,M,12607
JA12995,Oregon,2325.259483,No,Basic,College,2/15/2011,Unemployed,F,0
OD85990,Oregon,3964.151263,No,Basic,Bachelor,2/14/2011,Disabled,F,23474
NZ57264,California,7486.088015,No,Basic,Bachelor,1/26/2011,Unemployed,M,0
OL39995,Oregon,6707.994148,No,Basic,Bachelor,2/25/2011,Unemployed,M,0
LK51620,California,12902.09322,No,Premium,High School or Below,1/15/2011,Employed,M,98478
ZB91993,Arizona,5926.729379,Yes,Extended,College,1/25/2011,Retired,M,23091
SZ60342,Arizona,5148.653203,No,Basic,College,1/13/2011,Employed,M,51071
WE80653,Oregon,6827.178202,No,Basic,Bachelor,2/3/2011,Unemployed,F,0
EE28119,Arizona,4670.058282,No,Premium,Bachelor,2/3/2011,Employed,F,69921
GA49547,Washington,5363.076547,No,Basic,High School or Below,2/18/2011,Employed,M,36357
BA92673,Oregon,6961.945557,No,Basic,High School or Below,2/5/2011,Unemployed,F,0
PT70350,Oregon,28511.03331,No,Premium,High School or Below,2/21/2011,Employed,M,27607
KL29678,Oregon,8624.917663,No,Basic,Master,1/8/2011,Employed,F,43610
HL84679,Oregon,3382.223536,No,Extended,Bachelor,2/17/2011,Unemployed,F,0
GH94657,California,2319.818549,No,Basic,Bachelor,1/27/2011,Disabled,M,14660
EZ71780,Arizona,8807.486831,No,Extended,High School or Below,2/21/2011,Disabled,F,26864
BW76745,Oregon,2491.317024,Yes,Basic,Doctor,1/29/2011,Employed,M,36631
TN64240,California,7853.961409,No,Extended,Bachelor,2/21/2011,Employed,F,42582
AE23906,Arizona,9816.528302,Yes,Basic,College,1/28/2011,Employed,M,37256
CX20455,Arizona,22103.5072,Yes,Basic,College,1/30/2011,Unemployed,M,0
KX18446,Washington,6689.022728,Yes,Extended,High School or Below,2/13/2011,Employed,M,56980
NR66922,Oregon,11323.35555,No,Extended,Master,2/18/2011,Employed,M,98254
PQ27923,Washington,6333.030812,No,Extended,Master,1/8/2011,Employed,M,71737
No81415,Arizona,3139.169353,No,Extended,Bachelor,2/1/2011,Employed,M,31177
OI48534,California,2617.182661,No,Basic,High School or Below,2/14/2011,Employed,F,98338
FH83537,California,3732.568536,No,Basic,High School or Below,1/4/2011,Unemployed,F,0
VH94792,California,4433.694028,No,Basic,Bachelor,1/21/2011,Unemployed,F,0
VD37089,Washington,3478.887023,No,Extended,College,1/7/2011,Employed,M,29938
UW68708,California,5009.595291,No,Basic,Bachelor,1/20/2011,Unemployed,F,0
PV39600,California,8417.004401,No,Premium,Bachelor,1/6/2011,Employed,M,24285
ZD42919,California,4483.839044,No,Basic,Master,1/9/2011,Employed,M,32983
ZX68434,California,5124.984391,No,Extended,Doctor,1/13/2011,Unemployed,F,0
CH81088,Oregon,3721.057118,No,Extended,Bachelor,2/2/2011,Employed,F,71333
SV68939,Arizona,9988.787618,No,Extended,Master,2/27/2011,Employed,F,33157
WI81695,Oregon,3342.177957,No,Extended,College,1/27/2011,Unemployed,F,0
OU50429,California,7524.735746,No,Basic,Bachelor,2/4/2011,Employed,M,36580
TE44937,Oregon,13466.92071,Yes,Basic,High School or Below,2/23/2011,Disabled,F,11432
GC29421,California,2949.282616,No,Basic,High School or Below,1/8/2011,Employed,F,78596
RF71693,Arizona,5179.890955,No,Basic,Bachelor,1/30/2011,Employed,F,35143
JZ22920,Arizona,3225.395988,No,Extended,Master,1/30/2011,Employed,M,29606
ZL68596,Arizona,8849.689719,No,Basic,Master,2/3/2011,Employed,M,53228
GV91160,Oregon,2886.451602,Yes,Extended,High School or Below,1/20/2011,Retired,F,10312
PC80039,Oregon,2359.423599,Yes,Basic,Bachelor,1/11/2011,Disabled,F,19864
RH72839,Nevada,4669.22664,Yes,Premium,High School or Below,2/14/2011,Employed,F,76157
SV15363,California,6366.225775,Yes,Extended,High School or Below,1/7/2011,Employed,M,44368
CN17219,Oregon,25581.61014,No,Basic,College,1/13/2011,Employed,M,27961
ZM84839,California,8146.271602,No,Basic,College,2/27/2011,Employed,F,92777
ZO31878,Oregon,5412.458621,No,Basic,Master,2/4/2011,Employed,F,55992
BU70181,Arizona,5757.442258,Yes,Basic,Master,1/31/2011,Employed,M,88997
RN20799,Arizona,4755.194923,No,Basic,High School or Below,1/27/2011,Retired,F,21926
VF58561,Oregon,4995.211519,No,Basic,Bachelor,2/8/2011,Employed,F,82413
HU26687,California,2824.849967,No,Basic,Bachelor,1/18/2011,Employed,M,48008
VT84289,California,5907.91176,No,Basic,College,2/6/2011,Employed,F,87796
ZG17326,Oregon,4988.579794,No,Basic,Bachelor,2/11/2011,Employed,M,38928
ZR84007,Arizona,7405.265785,No,Basic,Bachelor,1/5/2011,Employed,M,58779
WM17695,Washington,16553.23422,No,Extended,Doctor,2/25/2011,Employed,F,98912
YR76491,Oregon,15102.22866,No,Extended,College,1/22/2011,Unemployed,F,0
NY93341,Arizona,9118.928908,No,Basic,High School or Below,2/16/2011,Employed,F,33882
BC87161,Oregon,2759.978287,Yes,Basic,Bachelor,1/3/2011,Employed,M,92296
PW23851,Oregon,15251.57924,No,Extended,Bachelor,1/15/2011,Employed,F,63287
UM73815,Arizona,14517.43681,No,Premium,High School or Below,1/13/2011,Employed,F,74871
HW19506,Arizona,5597.12496,Yes,Extended,High School or Below,1/27/2011,Employed,F,37995
JF90784,California,19323.23675,No,Extended,High School or Below,1/8/2011,Unemployed,F,0
OW15518,Washington,15950.01951,No,Extended,College,1/10/2011,Unemployed,F,0
BR28896,Nevada,3176.356488,No,Extended,High School or Below,1/10/2011,Employed,M,64706
PD32943,Oregon,4526.126785,No,Basic,Bachelor,1/6/2011,Unemployed,M,0
GM83516,Arizona,2573.716859,No,Basic,College,1/7/2011,Employed,M,29500
BK15048,Arizona,6656.709233,No,Basic,College,1/20/2011,Unemployed,M,0
RA27021,Nevada,27564.73951,No,Extended,Bachelor,1/1/2011,Disabled,F,26410
JW15941,California,3842.794699,No,Extended,Master,1/29/2011,Employed,M,97832
GP20408,Oregon,3808.122147,Yes,Extended,College,1/28/2011,Employed,F,94903
AM57175,Oregon,15000.84238,No,Extended,High School or Below,1/6/2011,Employed,F,62473
RI40862,Nevada,5573.10605,No,Basic,College,2/18/2011,Employed,M,85704
EY86980,Oregon,6222.212108,No,Extended,Bachelor,1/14/2011,Employed,M,74270
FG24850,Oregon,5096.673223,Yes,Basic,Master,1/28/2011,Disabled,F,22886
JB39997,California,6183.185785,No,Extended,College,2/24/2011,Employed,F,36464
CG43444,California,9388.981905,No,Extended,Bachelor,1/27/2011,Employed,F,33599
ZG69918,Oregon,8168.714346,No,Basic,College,1/14/2011,Disabled,M,20819
GM70734,California,13561.2048,No,Extended,College,1/29/2011,Medical Leave,F,29095
PM14429,California,6699.278956,No,Extended,College,2/4/2011,Employed,M,30852
FD55376,California,20230.9675,No,Basic,High School or Below,2/22/2011,Employed,M,48448
PS25185,Washington,4097.371676,No,Premium,Bachelor,1/20/2011,Medical Leave,F,20079
YE70791,California,5169.49937,Yes,Basic,High School or Below,2/26/2011,Medical Leave,M,12430
UN52560,Arizona,6278.764007,No,Extended,Bachelor,2/14/2011,Employed,M,47669
SS95187,Arizona,3343.933131,No,Extended,Bachelor,1/29/2011,Employed,M,40794
OU62959,California,15531.78589,No,Basic,Bachelor,2/9/2011,Employed,M,95340
ZV36800,Oregon,4236.84292,No,Basic,Bachelor,1/23/2011,Disabled,M,14476
XF83901,Arizona,3692.583567,No,Premium,College,1/12/2011,Unemployed,F,0
RE12758,California,6782.556454,No,Extended,High School or Below,2/22/2011,Employed,M,26116
CH97666,California,3683.472334,No,Basic,Bachelor,1/14/2011,Retired,M,12454
NU25698,Oregon,13995.68999,No,Extended,High School or Below,2/16/2011,Employed,F,48245
ZV80216,Oregon,5619.689084,Yes,Premium,High School or Below,1/26/2011,Unemployed,M,0
PB47955,Oregon,8331.648336,No,Basic,Bachelor,1/11/2011,Unemployed,F,0
BD36887,Nevada,4171.18715,No,Basic,College,1/27/2011,Employed,F,37478
JG65202,Oregon,7873.567332,No,Basic,High School or Below,1/29/2011,Unemployed,M,0
YV76240,Oregon,10677.25385,No,Extended,College,1/4/2011,Employed,F,45732
LN28900,California,14687.07959,No,Extended,Bachelor,2/23/2011,Unemployed,M,0
IN77241,Washington,5394.703229,No,Basic,Bachelor,2/6/2011,Employed,M,65978
DI42246,Arizona,2230.755716,No,Basic,College,1/20/2011,Unemployed,M,0
SE86346,Nevada,7771.018055,No,Basic,College,2/16/2011,Employed,F,58467
FK46365,Washington,4103.849192,No,Basic,College,2/3/2011,Employed,F,82427
XW93623,Nevada,7221.151702,No,Basic,Bachelor,2/9/2011,Employed,M,33811
FJ62579,Oregon,12285.0473,No,Basic,High School or Below,1/20/2011,Unemployed,M,0
ZZ22193,California,5704.679894,No,Basic,Master,1/5/2011,Employed,F,37675
ZY77695,Arizona,2433.913419,No,Basic,Bachelor,1/10/2011,Unemployed,M,0
ZJ65064,California,4921.752296,No,Basic,College,2/5/2011,Unemployed,F,0
FA59186,California,4660.006868,No,Basic,High School or Below,1/14/2011,Unemployed,M,0
XS74336,Washington,2541.522907,No,Basic,High School or Below,2/22/2011,Unemployed,F,0
RT80802,Nevada,11658.59927,No,Basic,College,1/19/2011,Disabled,M,19851
KN65809,Washington,11131.56637,No,Extended,High School or Below,1/4/2011,Unemployed,F,0
QF17381,Arizona,4733.507343,No,Basic,Bachelor,1/6/2011,Unemployed,F,0
JF16897,Oregon,8776.363448,No,Basic,High School or Below,2/23/2011,Employed,F,28360
PB90912,California,7804.022473,No,Basic,High School or Below,2/8/2011,Employed,M,70833
CH50339,Arizona,2522.256441,No,Basic,Master,1/8/2011,Unemployed,F,0
GU41198,California,9536.338382,No,Extended,Bachelor,1/7/2011,Employed,F,62421
CT96082,Oregon,4711.080198,No,Basic,Bachelor,1/5/2011,Disabled,F,13933
KP26590,Nevada,3801.282266,No,Extended,Bachelor,2/16/2011,Employed,F,40513
ZQ51896,Oregon,21159.30151,No,Basic,College,1/22/2011,Unemployed,M,0
BI34286,Oregon,6515.026481,No,Extended,Master,2/27/2011,Employed,M,47259
XJ97760,California,4739.861234,No,Basic,Master,1/1/2011,Employed,M,35039
CO71128,California,21240.94357,No,Basic,College,1/7/2011,Unemployed,F,0
SJ88799,Washington,3980.838735,No,Premium,High School or Below,1/5/2011,Employed,M,92539
RC74014,Oregon,4990.343538,No,Basic,College,1/27/2011,Unemployed,F,0
CP66511,Oregon,2562.604728,No,Basic,High School or Below,2/10/2011,Employed,M,92038
JG13893,Nevada,7355.349908,No,Basic,Bachelor,1/19/2011,Employed,M,51789
ER49844,Arizona,5041.447024,No,Basic,College,1/19/2011,Employed,M,61972
AU91447,Oregon,12731.95161,Yes,Basic,Doctor,1/14/2011,Employed,M,40870
SK58227,California,8879.790017,Yes,Basic,High School or Below,2/3/2011,Employed,F,52583
HG23705,Arizona,2872.669164,No,Basic,Bachelor,1/5/2011,Employed,F,79681
MV93555,Oregon,11058.22493,No,Extended,High School or Below,1/14/2011,Employed,F,69792
VQ20924,Arizona,7138.167712,No,Extended,High School or Below,2/10/2011,Disabled,F,19794
AR59416,Oregon,29037.47753,No,Basic,High School or Below,2/22/2011,Unemployed,M,0
DF65548,California,8613.464627,No,Premium,Master,1/24/2011,Employed,F,26680
PA28328,California,3861.486269,Yes,Extended,College,1/6/2011,Employed,F,93272
WY31530,Oregon,2482.915577,No,Basic,Doctor,2/15/2011,Unemployed,M,0
LV89056,California,3133.018242,No,Extended,Bachelor,1/18/2011,Unemployed,F,0
KC49055,Oregon,7123.082388,No,Extended,Bachelor,1/21/2011,Employed,M,21835
RA62150,Arizona,28435.64035,No,Basic,College,2/8/2011,Unemployed,F,0
OY70124,Washington,12741.84754,Yes,Basic,Bachelor,1/7/2011,Employed,F,73054
OT94107,Oregon,3176.865609,No,Extended,Bachelor,2/14/2011,Employed,F,35551
CF27806,California,5470.060561,Yes,Extended,Bachelor,2/17/2011,Employed,F,54507
EK50729,Oregon,4582.647706,No,Basic,Bachelor,1/17/2011,Unemployed,M,0
TF53472,Oregon,5350.214918,No,Basic,Bachelor,2/1/2011,Employed,F,41336
PG50529,California,5580.916514,No,Basic,High School or Below,2/10/2011,Employed,F,31972
QT46509,Oregon,7048.544758,No,Extended,College,1/31/2011,Disabled,M,20416
LI72489,Nevada,15306.22493,No,Premium,Bachelor,2/26/2011,Employed,M,46338
MF74413,Oregon,9657.579498,Yes,Extended,High School or Below,1/31/2011,Unemployed,M,0
SI58884,California,3985.319833,No,Basic,College,1/22/2011,Retired,M,17220
KG53604,Oregon,9816.528302,Yes,Basic,College,1/28/2011,Employed,M,37256
XB97091,Arizona,37243.63312,No,Basic,High School or Below,2/18/2011,Employed,F,53602
JS12902,Oregon,4122.964632,No,Basic,High School or Below,2/16/2011,Medical Leave,F,24732
LL14393,Oregon,2556.609217,No,Basic,High School or Below,1/5/2011,Employed,M,23867
UJ71101,California,17253.72944,No,Extended,High School or Below,2/19/2011,Unemployed,M,0
ZY95807,California,36181.02892,No,Basic,Bachelor,1/7/2011,Unemployed,M,0
GA72966,Oregon,8427.172486,Yes,Extended,Bachelor,2/10/2011,Employed,F,46503
WS36101,Oregon,2348.028868,No,Basic,High School or Below,1/19/2011,Unemployed,M,0
GY88677,Oregon,23675.02939,No,Premium,Bachelor,1/29/2011,Employed,F,46268
XT45580,Oregon,4089.463358,No,Basic,College,2/25/2011,Employed,F,60759
RY23571,California,2483.67134,No,Basic,Bachelor,1/1/2011,Employed,F,75615
NB82190,Oregon,5278.183759,No,Basic,College,2/9/2011,Employed,M,73742
XG14438,Arizona,13727.79972,Yes,Extended,College,1/8/2011,Unemployed,M,0
TQ84956,California,10963.95723,Yes,Premium,High School or Below,2/8/2011,Employed,M,55687
FV58292,Oregon,5555.830205,Yes,Basic,Bachelor,2/6/2011,Employed,M,74015
EF52334,Washington,3261.01744,No,Extended,Bachelor,2/7/2011,Unemployed,M,0
ZV17267,Oregon,11029.92619,No,Extended,Bachelor,1/9/2011,Employed,F,37056
RH71877,Arizona,4770.550911,Yes,Basic,College,2/1/2011,Medical Leave,F,12964
GS23406,California,2734.328157,No,Basic,High School or Below,1/20/2011,Employed,F,30916
VZ66567,California,3748.14406,No,Basic,Bachelor,1/27/2011,Unemployed,M,0
VP57785,Oregon,4770.550911,Yes,Basic,College,2/1/2011,Medical Leave,F,12964
NS51605,Oregon,8509.850887,Yes,Basic,Master,1/31/2011,Disabled,M,26057
QV48556,Arizona,5421.04863,No,Basic,Master,1/5/2011,Disabled,F,29981
PR10005,Oregon,2916.41746,No,Basic,Bachelor,2/1/2011,Employed,M,85210
IF80474,Washington,13363.52356,No,Premium,College,2/12/2011,Employed,M,86653
NE73773,Oregon,3974.858481,No,Basic,High School or Below,2/10/2011,Unemployed,M,0
WM72573,California,14710.43268,No,Extended,College,2/20/2011,Disabled,M,22872
NX71501,California,5936.344043,No,Basic,Doctor,1/3/2011,Employed,F,42889
LR79755,California,2862.180262,No,Basic,College,1/15/2011,Employed,M,74034
KC26486,Arizona,8427.172486,Yes,Extended,Bachelor,2/10/2011,Employed,F,46503
DY22077,Arizona,8622.835375,Yes,Basic,Bachelor,2/18/2011,Employed,M,97361
UV54104,Oregon,2300.691547,Yes,Basic,Bachelor,1/15/2011,Retired,M,25905
SG66076,Arizona,10056.5083,No,Extended,Bachelor,1/4/2011,Disabled,M,16097
GW52309,Nevada,9118.148093,No,Basic,High School or Below,1/8/2011,Employed,F,56446
DC46965,Nevada,5507.242176,No,Basic,Master,2/17/2011,Medical Leave,M,11343
JK57654,California,10972.06778,Yes,Extended,Doctor,1/18/2011,Employed,M,24164
QO62792,Oregon,7840.165778,Yes,Extended,College,1/14/2011,Employed,M,58414
XI56955,Washington,5504.139033,Yes,Basic,Bachelor,2/8/2011,Unemployed,F,0
NR99710,Arizona,4792.810444,No,Basic,High School or Below,1/12/2011,Disabled,F,24395
QH90382,Oregon,4187.77657,No,Premium,Master,1/19/2011,Employed,F,52471
SI30451,Arizona,2718.375247,No,Basic,College,2/27/2011,Employed,F,30009
UM39817,Oregon,8257.666512,Yes,Basic,Bachelor,1/12/2011,Disabled,F,23815
YG98004,Oregon,12663.59666,No,Premium,Master,2/18/2011,Employed,F,27739
KF80172,Nevada,2647.519741,Yes,Basic,College,2/20/2011,Employed,M,37876
LD95617,California,4830.908873,No,Basic,Bachelor,1/2/2011,Unemployed,M,0
YJ24476,Nevada,4558.428807,No,Basic,Bachelor,1/7/2011,Medical Leave,F,14665
LM67096,Oregon,2127.92357,No,Basic,Bachelor,1/17/2011,Unemployed,F,0
FB21121,California,2546.866098,No,Basic,Bachelor,1/25/2011,Employed,F,86595
LW91009,Washington,4992.920887,No,Basic,College,2/16/2011,Disabled,M,24368
RD28560,Washington,12741.84754,Yes,Basic,Bachelor,1/7/2011,Employed,F,73054
DD22139,Washington,7863.02773,No,Basic,College,2/14/2011,Unemployed,F,0
LN50415,Oregon,5131.360525,No,Extended,Bachelor,2/23/2011,Employed,M,50994
OP62891,Oregon,2275.401583,No,Basic,High School or Below,1/7/2011,Unemployed,F,0
JT47995,Arizona,60556.19213,No,Extended,College,1/1/2011,Unemployed,F,0
AG39150,Oregon,2356.074955,No,Basic,Bachelor,2/4/2011,Unemployed,M,0
QJ65440,California,28824.06193,No,Extended,Bachelor,2/4/2011,Unemployed,F,0
IJ40048,California,4978.950257,No,Basic,Bachelor,1/31/2011,Employed,M,28695
PX86841,Arizona,6521.368813,Yes,Extended,College,1/9/2011,Employed,F,72608
ES87355,Oregon,7564.611951,No,Basic,Bachelor,1/15/2011,Employed,F,48381
EZ85603,Arizona,11631.87866,No,Premium,College,1/6/2011,Unemployed,F,0
YJ96611,Arizona,7180.283897,No,Basic,High School or Below,2/26/2011,Unemployed,F,0
