CustomerID,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,TotalClaimAmount,VehicleClass,VehicleSize
VQ20924,Suburban,Married,93,24,80,0,8,Corporate Auto,,Offer2,Agent,603.077136,Two-Door Car,Large
AR59416,Suburban,Married,113,0,16,0,2,Personal Auto,,Offer4,Web,542.4,SUV,Medsize
DF65548,Suburban,Married,106,11,49,0,5,Personal Auto,,Offer1,Agent,508.8,Two-Door Car,Small
PA28328,Urban,Married,95,3,54,0,1,Corporate Auto,,Offer2,Branch,281.110788,Four-Door Car,Medsize
WY31530,Rural,Married,68,21,73,0,1,Personal Auto,,Offer2,Branch,87.272319,Two-Door Car,Medsize
LV89056,Suburban,Single,91,7,14,1,1,Personal Auto,,Offer1,Call Center,655.2,Four-Door Car,Medsize
KC49055,Suburban,Married,92,2,83,0,3,Personal Auto,,Offer4,Agent,621.617047,Two-Door Car,Medsize
RA62150,Suburban,Single,116,29,22,0,2,Personal Auto,,Offer2,Branch,899.63718,SUV,Medsize
OY70124,Urban,Married,106,34,36,1,2,Personal Auto,,Offer1,Branch,419.365958,SUV,Medsize
OT94107,Suburban,Single,81,33,52,1,1,Personal Auto,,Offer2,Branch,565.108501,Four-Door Car,Small
CF27806,Suburban,Married,138,20,11,0,1,Personal Auto,,Offer2,Agent,702.990032,SUV,Medsize
EK50729,Suburban,Divorced,67,27,7,0,7,Personal Auto,,Offer1,Branch,321.6,Four-Door Car,Medsize
TF53472,Urban,Divorced,68,33,25,0,5,Personal Auto,,Offer1,Agent,263.090605,Four-Door Car,Medsize
PG50529,Suburban,Married,70,4,89,0,3,Personal Auto,,Offer1,Call Center,416.2618,Four-Door Car,Small
QT46509,Suburban,Married,93,33,68,0,7,Personal Auto,,Offer3,Branch,446.4,Four-Door Car,Small
LI72489,Rural,Married,193,24,68,0,9,Corporate Auto,,Offer4,Web,19.46445,SUV,Medsize
MF74413,Suburban,Married,131,34,61,0,9,Personal Auto,,Offer1,Agent,628.8,SUV,Medsize
SI58884,Suburban,Married,105,10,24,0,1,Personal Auto,,Offer2,Web,504,SUV,Large
KG53604,Rural,Married,62,15,7,0,2,Personal Auto,,Offer1,Branch,128.969729,Four-Door Car,Medsize
XB97091,Urban,Married,115,15,60,0,2,Personal Auto,,Offer1,Web,295.335363,Sports Car,Medsize
JS12902,Rural,Married,107,18,44,0,1,Corporate Auto,,Offer3,Branch,72.771554,Sports Car,Medsize
LL14393,Suburban,Married,65,6,99,0,1,Personal Auto,,Offer3,Call Center,312,Four-Door Car,Medsize
UJ71101,Suburban,Single,124,2,85,0,2,Personal Auto,,Offer3,Web,928.817071,Sports Car,Medsize
ZY95807,Suburban,Single,180,15,87,0,2,Corporate Auto,,Offer1,Web,864,Luxury SUV,Small
GA72966,Suburban,Divorced,215,4,21,1,1,Personal Auto,,Offer1,Agent,1032,Luxury SUV,Medsize
WS36101,Suburban,Married,63,21,61,0,1,Personal Auto,,Offer2,Agent,453.6,Four-Door Car,Medsize
GY88677,Urban,Married,199,34,17,1,2,Personal Auto,,Offer1,Agent,842.000858,Sports Car,Medsize
XT45580,Suburban,Single,104,20,85,0,1,Corporate Auto,,Offer3,Branch,499.2,SUV,Large
RY23571,Rural,Married,65,16,39,5,1,Personal Auto,,Offer2,Branch,156.54837,Four-Door Car,Medsize
NB82190,Rural,Single,68,10,60,0,3,Personal Auto,,Offer2,Branch,27.210992,Two-Door Car,Medsize
XG14438,Suburban,Single,126,12,4,0,2,Personal Auto,,Offer1,Agent,604.8,SUV,Medsize
TQ84956,Suburban,Divorced,276,33,91,0,1,Corporate Auto,,Offer1,Agent,1324.8,Luxury SUV,Medsize
FV58292,Suburban,Single,72,12,61,0,6,Personal Auto,,Offer2,Call Center,471.443077,Four-Door Car,Small
EF52334,Suburban,Divorced,93,29,63,0,1,Personal Auto,,Offer3,Agent,669.6,Four-Door Car,Medsize
ZV17267,Suburban,Married,92,12,7,0,2,Personal Auto,,Offer1,Agent,441.6,Four-Door Car,Small
RH71877,Suburban,Single,65,2,37,0,4,Personal Auto,,Offer1,Web,362.774545,Two-Door Car,Medsize
GS23406,Rural,Single,70,6,50,0,1,Personal Auto,,Offer3,Branch,21.143072,Four-Door Car,Medsize
VZ66567,Suburban,Divorced,106,24,27,0,1,Personal Auto,,Offer1,Branch,508.8,SUV,Large
VP57785,Suburban,Single,65,2,37,0,4,Personal Auto,,Offer1,Web,362.774545,Two-Door Car,Medsize
NS51605,Suburban,Divorced,74,3,63,0,2,Personal Auto,,Offer1,Call Center,523.888845,Four-Door Car,Small
QV48556,Suburban,Divorced,71,4,9,0,3,Corporate Auto,,Offer1,Agent,340.8,Two-Door Car,Medsize
PR10005,Rural,Divorced,74,23,76,0,1,Personal Auto,,Offer4,Web,100.517679,Four-Door Car,Medsize
IF80474,Rural,Married,111,14,5,0,2,Personal Auto,,Offer2,Call Center,277.201278,Four-Door Car,Medsize
NE73773,Suburban,Divorced,113,1,61,0,1,Personal Auto,,Offer1,Branch,542.4,SUV,Small
WM72573,Suburban,Married,131,14,18,2,2,Personal Auto,,Offer3,Web,754.845659,SUV,Small
NX71501,Rural,Married,74,31,18,0,7,Personal Auto,,Offer1,Agent,177.321283,Four-Door Car,Small
LR79755,Urban,Divorced,72,20,64,0,1,Personal Auto,,Offer2,Branch,267.415871,Four-Door Car,Medsize
KC26486,Suburban,Divorced,215,4,21,1,1,Personal Auto,,Offer1,Agent,1032,Luxury SUV,Medsize
DY22077,Suburban,Single,73,6,85,0,2,Corporate Auto,,Offer1,Agent,350.4,Four-Door Car,Medsize
UV54104,Suburban,Divorced,63,21,12,0,1,Personal Auto,,Offer1,Agent,302.4,Four-Door Car,Large
SG66076,Suburban,Single,139,7,6,0,7,Personal Auto,,Offer1,Branch,1000.8,Sports Car,Medsize
GW52309,Suburban,Married,114,2,8,0,3,Personal Auto,,Offer1,Branch,547.2,SUV,Medsize
DC46965,Rural,Married,72,14,78,0,8,Personal Auto,,Offer1,Agent,154.750098,Four-Door Car,Medsize
JK57654,Suburban,Divorced,137,2,40,0,5,Personal Auto,,Offer2,Agent,657.6,Sports Car,Medsize
QO62792,Suburban,Single,210,7,24,2,1,Personal Auto,,Offer2,Agent,1008,Luxury SUV,Small
XI56955,Suburban,Married,73,18,45,0,5,Personal Auto,,Offer1,Call Center,350.4,Four-Door Car,Medsize
NR99710,Suburban,Married,62,35,99,0,3,Personal Auto,,Offer1,Branch,357.109603,Two-Door Car,Medsize
QH90382,Rural,Married,103,35,57,0,1,Personal Auto,,Offer2,Branch,163.955502,Two-Door Car,Small
SI30451,Urban,Married,68,28,56,0,1,Personal Auto,,Offer1,Agent,317.428826,Four-Door Car,Medsize
UM39817,Suburban,Married,73,4,47,0,2,Personal Auto,,Offer2,Call Center,424.330166,Four-Door Car,Medsize
YG98004,Rural,Married,104,16,22,0,2,Corporate Auto,,Offer1,Agent,3.200851,Four-Door Car,Medsize
KF80172,Urban,Single,69,13,15,0,1,Personal Auto,,Offer2,Agent,300.056383,Four-Door Car,Medsize
LD95617,Suburban,Divorced,72,3,64,0,3,Corporate Auto,,Offer3,Agent,345.6,Four-Door Car,Large
YJ24476,Suburban,Married,61,6,82,0,3,Personal Auto,,Offer3,Call Center,292.8,Four-Door Car,Small
LM67096,Rural,Divorced,61,11,6,1,1,Corporate Auto,,Offer1,Web,31.481852,Four-Door Car,Medsize
FB21121,Suburban,Married,63,1,77,0,1,Corporate Auto,,Offer4,Branch,445.621906,Two-Door Car,Medsize
LW91009,Suburban,Divorced,68,34,54,1,3,Personal Auto,,Offer1,Agent,326.4,Four-Door Car,Medsize
RD28560,Urban,Married,106,34,36,1,2,Corporate Auto,,Offer1,Branch,419.365958,SUV,Medsize
DD22139,Suburban,Divorced,72,9,28,0,2,Corporate Auto,,Offer1,Branch,732.352745,Two-Door Car,Small
LN50415,Urban,Married,128,16,48,0,1,Corporate Auto,,Offer2,Web,346.387342,SUV,Medsize
OP62891,Suburban,Single,64,23,66,0,1,Personal Auto,,Offer4,Agent,460.8,Two-Door Car,Medsize
JT47995,Suburban,Married,204,35,45,0,2,Personal Auto,,Offer1,Web,979.2,Luxury SUV,Large
AG39150,Suburban,Married,63,22,94,0,1,Personal Auto,,Offer1,Agent,302.4,Four-Door Car,Medsize
QJ65440,Suburban,Single,87,13,3,1,2,Corporate Auto,,Offer1,Agent,626.4,Four-Door Car,Medsize
IJ40048,Urban,Single,64,17,87,0,4,Corporate Auto,,Offer1,Branch,221.241837,Four-Door Car,Medsize
PX86841,Suburban,Married,82,26,19,3,8,Special Auto,,Offer2,Agent,393.6,Four-Door Car,Medsize
ES87355,Suburban,Married,63,2,71,0,2,Personal Auto,,Offer1,Agent,302.4,Two-Door Car,Small
EZ85603,Suburban,Married,152,8,94,0,7,Personal Auto,,Offer1,Branch,1082.814636,SUV,Medsize
YJ96611,Suburban,Single,104,30,96,0,3,Special Auto,,Offer1,Web,1210.245916,Sports Car,Medsize
UB18338,Suburban,Divorced,115,2,75,0,2,Personal Auto,,Offer1,Branch,828,SUV,Medsize
TF67147,Suburban,Single,63,7,63,1,1,Personal Auto,,Offer1,Branch,347.857619,Four-Door Car,Medsize
FY83287,Rural,Divorced,63,2,8,0,1,Personal Auto,,Offer2,Agent,12.444326,Two-Door Car,Large
JO11457,Suburban,Single,70,1,4,1,4,Personal Auto,,Offer1,Agent,585.482275,Two-Door Car,Medsize
BS94221,Suburban,Married,62,1,92,0,1,Special Auto,,Offer4,Branch,297.6,Two-Door Car,Large
CB64729,Suburban,Single,112,10,8,0,7,Personal Auto,,Offer4,Call Center,537.6,Four-Door Car,Medsize
XB32430,Rural,Married,72,33,39,0,5,Personal Auto,,Offer4,Branch,148.738098,Four-Door Car,Medsize
LN43251,Suburban,Single,133,18,2,0,1,Personal Auto,,Offer1,Web,957.6,SUV,Medsize
BX20227,Suburban,Married,82,26,19,3,8,Personal Auto,,Offer2,Agent,393.6,Four-Door Car,Medsize
PC12390,Rural,Single,69,11,44,1,3,Corporate Auto,,Offer1,Call Center,107.985836,Four-Door Car,Medsize
XQ44462,Suburban,Single,69,12,89,0,1,Corporate Auto,,Offer2,Call Center,331.2,Four-Door Car,Small
GF59560,Urban,Married,72,1,76,0,3,Personal Auto,,Offer1,Call Center,189.096179,Four-Door Car,Medsize
FE67098,Suburban,Married,117,26,58,0,1,Personal Auto,,Offer1,Call Center,561.6,SUV,Small
LO98108,Suburban,Married,62,19,26,0,1,Personal Auto,,Offer2,Branch,297.6,Two-Door Car,Large
SP94430,Urban,Single,65,8,57,0,2,Personal Auto,,Offer1,Agent,224.093027,Four-Door Car,Medsize
SH44158,Suburban,Married,63,33,34,0,1,Special Auto,,Offer4,Call Center,327.685301,Four-Door Car,Large
WY41435,Rural,Single,76,3,38,0,2,Personal Auto,,Offer4,Web,109.476994,Four-Door Car,Medsize
MR77933,Suburban,Divorced,101,18,39,0,2,Personal Auto,,Offer1,Agent,484.8,Four-Door Car,Medsize
WJ38827,Suburban,Married,97,26,25,0,3,Corporate Auto,,Offer1,Agent,498.779439,Two-Door Car,Small
TM33419,Rural,Single,137,12,22,1,1,Personal Auto,,Offer1,Branch,46.949646,SUV,Medsize
QF91596,Urban,Single,61,28,78,0,3,Personal Auto,,Offer4,Agent,245.163042,Four-Door Car,Medsize
DB16336,Suburban,Divorced,87,4,4,3,1,Corporate Auto,,Offer2,Agent,420.041981,Four-Door Car,Medsize
BX35013,Rural,Married,113,21,15,0,2,Personal Auto,,Offer3,Agent,52.336233,SUV,Medsize
JB20891,Suburban,Divorced,90,18,84,0,2,Personal Auto,,Offer1,Agent,571.479602,Four-Door Car,Large
WE68750,Rural,Single,72,28,87,0,5,Corporate Auto,,Offer1,Call Center,61.536107,Two-Door Car,Medsize
RN65450,Suburban,Single,88,26,73,0,1,Personal Auto,,Offer1,Branch,633.6,Four-Door Car,Small
BW79345,Suburban,Divorced,61,15,3,0,3,Personal Auto,,Offer2,Call Center,292.8,Two-Door Car,Medsize
OZ64384,Urban,Married,107,2,74,0,3,Personal Auto,,Offer2,Branch,289.040734,SUV,Medsize
KV99077,Suburban,Divorced,65,6,53,0,6,Personal Auto,,Offer1,Web,468,Two-Door Car,Small
NY24020,Urban,Divorced,94,20,17,0,1,Personal Auto,,Offer2,Web,354.081091,Two-Door Car,Medsize
CJ81799,Rural,Married,93,30,66,0,5,Personal Auto,,Offer2,Call Center,7.345946,Two-Door Car,Small
QI69873,Suburban,Single,207,25,15,0,3,Personal Auto,,Offer4,Agent,1008.569798,Luxury Car,Small
VC70716,Suburban,Married,131,34,61,0,9,Corporate Auto,,Offer1,Agent,628.8,SUV,Medsize
ZB88708,Rural,Married,69,5,6,0,1,Personal Auto,,Offer3,Call Center,136.172569,Four-Door Car,Medsize
XG64081,Suburban,Married,69,4,65,0,1,Personal Auto,,Offer2,Agent,331.2,Two-Door Car,Medsize
ZZ35218,Urban,Married,74,19,8,0,8,Corporate Auto,,Offer4,Agent,317.109447,Two-Door Car,Medsize
KA95976,Urban,Married,68,16,67,3,7,Personal Auto,,Offer1,Branch,265.516965,Four-Door Car,Medsize
TF23305,Suburban,Married,89,34,90,0,1,Personal Auto,,Offer1,Web,429.171384,Two-Door Car,Large
TU72516,Suburban,Married,73,23,85,0,9,Personal Auto,,Offer2,Branch,350.4,Four-Door Car,Medsize
DM16101,Rural,Divorced,61,8,36,0,6,Special Auto,,Offer2,Agent,8.315904,Four-Door Car,Medsize
UF93725,Suburban,Single,66,2,76,0,1,Personal Auto,,Offer4,Web,475.2,Four-Door Car,Small
IH62666,Suburban,Married,61,10,61,0,2,Personal Auto,,Offer1,Web,292.8,Four-Door Car,Small
FG23952,Suburban,Single,132,20,22,0,2,Personal Auto,,Offer1,Agent,950.4,SUV,Medsize
NH85248,Suburban,Single,68,8,72,0,2,Corporate Auto,,Offer1,Agent,326.4,Two-Door Car,Medsize
XO75323,Suburban,Married,100,5,22,1,1,Personal Auto,,Offer2,Web,480,SUV,Medsize
FX78901,Rural,Single,82,33,26,0,2,Special Auto,,Offer2,Call Center,47.952426,Four-Door Car,Medsize
KG40352,Rural,Married,68,29,37,0,3,Personal Auto,,Offer4,Branch,114.743385,Four-Door Car,Small
GX27974,Rural,Married,63,0,42,0,3,Personal Auto,,Offer1,Agent,94.958688,Four-Door Car,Medsize
ST31207,Suburban,Married,67,3,0,0,6,Personal Auto,,Offer2,Call Center,321.6,Four-Door Car,Small
VC64410,Suburban,Divorced,65,23,27,0,1,Personal Auto,,Offer1,Agent,329.206567,Four-Door Car,Medsize
YO49328,Suburban,Married,105,8,22,1,2,Personal Auto,,Offer3,Branch,504,SUV,Medsize
KP10993,Suburban,Divorced,86,21,76,0,6,Personal Auto,,Offer1,Branch,412.8,Four-Door Car,Medsize
FR15853,Suburban,Married,80,5,72,0,3,Corporate Auto,,Offer2,Call Center,384,Two-Door Car,Large
BR13613,Suburban,Single,86,21,35,0,3,Personal Auto,,Offer1,Agent,412.8,Four-Door Car,Medsize
MM27192,Urban,Married,62,0,59,0,2,Personal Auto,,Offer1,Agent,257.248789,Two-Door Car,Medsize
HI36042,Suburban,Married,105,7,20,0,2,Personal Auto,,Offer3,Agent,756,SUV,Medsize
GT89774,Rural,Married,213,18,27,0,3,Personal Auto,,Offer4,Agent,363.865389,Luxury SUV,Medsize
SB83749,Suburban,Married,61,4,6,1,3,Personal Auto,,Offer2,Branch,439.2,Four-Door Car,Large
WE77831,Suburban,Divorced,73,8,17,2,9,Personal Auto,,Offer2,Agent,350.4,Four-Door Car,Medsize
HM21382,Suburban,Married,61,24,44,3,1,Personal Auto,,Offer2,Branch,439.2,Two-Door Car,Medsize
ML10022,Suburban,Single,68,19,2,3,2,Personal Auto,,Offer1,Agent,326.4,Four-Door Car,Large
QJ65472,Suburban,Single,114,17,8,0,2,Personal Auto,,Offer1,Agent,820.8,Four-Door Car,Small
TZ71391,Suburban,Divorced,74,3,63,0,2,Personal Auto,,Offer1,Call Center,523.888845,Four-Door Car,Small
AS62048,Suburban,Single,73,1,31,0,3,Personal Auto,,Offer4,Web,525.6,Four-Door Car,Medsize
PL14941,Urban,Married,112,13,60,0,5,Personal Auto,,Offer2,Branch,322.046658,Four-Door Car,Small
LK87874,Suburban,Single,109,5,95,0,3,Personal Auto,,Offer2,Call Center,523.2,SUV,Small
NK53938,Suburban,Married,65,21,68,0,1,Personal Auto,,Offer4,Call Center,312,Four-Door Car,Medsize
VF96109,Suburban,Married,110,23,25,1,8,Personal Auto,,Offer2,Branch,528,SUV,Medsize
IV32877,Suburban,Single,101,31,1,0,3,Personal Auto,,Offer4,Web,1021.719397,SUV,Medsize
EE96187,Urban,Married,88,5,79,0,6,Personal Auto,,Offer2,Branch,404.243868,Four-Door Car,Medsize
FJ31683,Rural,Married,71,8,31,0,1,Personal Auto,,Offer2,Agent,16.150175,Four-Door Car,Medsize
ON90223,Suburban,Married,107,6,9,2,2,Personal Auto,,Offer1,Agent,513.6,SUV,Small
SC70396,Rural,Divorced,88,15,65,1,1,Personal Auto,,Offer1,Web,43.542559,Two-Door Car,Medsize
WF44706,Suburban,Single,76,17,72,0,8,Personal Auto,,Offer1,Agent,364.8,Four-Door Car,Medsize
CF15252,Suburban,Married,109,2,64,0,1,Personal Auto,,Offer1,Call Center,523.2,SUV,Medsize
DG51590,Urban,Single,91,20,18,0,2,Personal Auto,,Offer2,Agent,236.63519,Two-Door Car,Medsize
LE12782,Suburban,Married,61,15,8,4,7,Personal Auto,,Offer4,Agent,292.8,Four-Door Car,Medsize
LD98568,Urban,Married,97,19,62,0,3,Personal Auto,,Offer1,Agent,284.49502,Four-Door Car,Medsize
WX92363,Urban,Divorced,108,30,89,0,1,Personal Auto,,Offer1,Branch,308.953614,SUV,Medsize
KX57885,Suburban,Divorced,89,4,74,1,3,Personal Auto,,Offer2,Call Center,427.2,Four-Door Car,Medsize
XI30683,Suburban,Single,103,13,20,0,9,Personal Auto,,Offer1,Branch,741.6,SUV,Medsize
TM13510,Suburban,Married,65,1,7,0,1,Personal Auto,,Offer2,Agent,312,Four-Door Car,Medsize
LU95652,Rural,Married,91,21,63,0,3,Personal Auto,,Offer4,Web,14.386157,Four-Door Car,Medsize
OD45969,Rural,Married,105,3,40,0,9,Personal Auto,,Offer1,Branch,108.025547,Four-Door Car,Large
MU96709,Suburban,Single,72,11,57,0,2,Corporate Auto,,Offer3,Call Center,345.6,Four-Door Car,Large
KX55910,Suburban,Married,62,16,12,0,5,Personal Auto,,Offer2,Web,400.959425,Two-Door Car,Small
KE10223,Suburban,Single,177,0,6,0,7,Personal Auto,,Offer3,Branch,1274.4,SUV,Medsize
QS29824,Suburban,Single,134,26,88,0,4,Personal Auto,,Offer2,Agent,964.8,SUV,Medsize
OF12725,Suburban,Married,97,31,65,2,3,Personal Auto,,Offer1,Branch,465.6,Four-Door Car,Medsize
WE52840,Rural,Divorced,89,8,54,0,3,Corporate Auto,,Offer1,Call Center,31.356274,Four-Door Car,Medsize
OJ65117,Suburban,Divorced,68,22,59,1,4,Personal Auto,,Offer3,Agent,461.841879,Four-Door Car,Small
FC52000,Rural,Married,111,8,94,2,1,Corporate Auto,,Offer3,Branch,180.346146,SUV,Medsize
IN57582,Suburban,Single,81,12,91,1,3,Corporate Auto,,Offer1,Agent,583.2,Four-Door Car,Medsize
UY13430,Urban,Single,113,12,59,0,7,Special Auto,,Offer1,Agent,528.20086,SUV,Small
PD66941,Suburban,Divorced,65,1,36,1,3,Personal Auto,,Offer1,Agent,312,Four-Door Car,Medsize
IB36843,Urban,Single,70,8,89,0,3,Personal Auto,,Offer2,Web,311.514116,Four-Door Car,Medsize
VE51810,Suburban,Married,73,2,38,0,4,Personal Auto,,Offer3,Branch,350.4,Four-Door Car,Large
RX50446,Suburban,Divorced,110,17,3,0,7,Personal Auto,,Offer2,Branch,1263.325007,Four-Door Car,Medsize
TK22471,Suburban,Married,62,7,51,1,2,Personal Auto,,Offer3,Call Center,445.361629,Four-Door Car,Medsize
YR85283,Urban,Married,126,6,32,0,2,Personal Auto,,Offer4,Agent,331.847478,SUV,Small
WH83589,Suburban,Married,71,11,59,0,2,Personal Auto,,Offer4,Web,345.022359,Four-Door Car,Medsize
NM40177,Urban,Married,68,20,29,0,2,Personal Auto,,Offer1,Agent,250.416569,Four-Door Car,Medsize
UV44069,Suburban,Single,69,19,56,0,1,Corporate Auto,,Offer1,Agent,374.399828,Two-Door Car,Small
CO25601,Suburban,Single,71,16,90,3,9,Personal Auto,,Offer1,Agent,569.761582,Four-Door Car,Medsize
IS58493,Urban,Married,110,28,59,1,1,Personal Auto,,Offer1,Agent,394.968488,Sports Car,Medsize
YF54705,Urban,Married,92,23,98,1,4,Personal Auto,,Offer1,Branch,392.695097,Two-Door Car,Medsize
ES66762,Suburban,Married,88,7,3,0,2,Personal Auto,,Offer2,Call Center,631.743039,Two-Door Car,Medsize
CX85598,Urban,Single,70,0,37,2,5,Personal Auto,,Offer2,Branch,283.849464,Four-Door Car,Medsize
QF74806,Suburban,Married,76,15,60,1,4,Personal Auto,,Offer1,Branch,364.8,Four-Door Car,Medsize
LO17461,Suburban,Married,72,17,19,0,1,Personal Auto,,Offer2,Branch,515.122954,Two-Door Car,Small
KW95891,Suburban,Married,65,7,10,0,1,Personal Auto,,Offer4,Branch,312,Four-Door Car,Small
YR45605,Suburban,Single,68,6,35,0,1,Personal Auto,,Offer3,Web,379.209349,Four-Door Car,Medsize
OW83209,Urban,Divorced,107,29,79,0,9,Personal Auto,,Offer1,Branch,342.832065,SUV,Medsize
AT86990,Rural,Divorced,62,2,95,0,1,Personal Auto,,Offer1,Agent,81.609951,Two-Door Car,Medsize
CW80905,Rural,Married,115,1,57,0,7,Personal Auto,,Offer1,Agent,115.400119,Sports Car,Medsize
TK65222,Rural,Single,109,16,31,0,2,Personal Auto,,Offer1,Agent,160.338007,Four-Door Car,Large
FQ89652,Suburban,Single,103,29,91,0,6,Special Auto,,Offer1,Agent,741.6,SUV,Medsize
PH70685,Urban,Married,68,10,95,0,4,Corporate Auto,,Offer2,Call Center,177.948654,Four-Door Car,Medsize
AP34711,Rural,Married,129,35,40,0,4,Personal Auto,,Offer1,Branch,25.89566,SUV,Large
AZ31562,Suburban,Married,73,17,64,0,3,Personal Auto,,Offer1,Branch,350.4,Four-Door Car,Medsize
VU87728,Suburban,Single,72,31,75,0,9,Personal Auto,,Offer4,Agent,518.4,Four-Door Car,Medsize
XX34879,Suburban,Married,93,27,31,0,2,Corporate Auto,,Offer2,Agent,446.4,Four-Door Car,Medsize
GG91020,Suburban,Single,72,17,52,0,2,Personal Auto,,Offer1,Agent,345.6,Four-Door Car,Medsize
RO58812,Suburban,Single,64,25,33,0,5,Personal Auto,,Offer1,Call Center,307.2,Four-Door Car,Medsize
GU29647,Suburban,Married,65,9,31,0,2,Personal Auto,,Offer2,Agent,312,Two-Door Car,Medsize
QF66202,Rural,Divorced,66,14,4,1,1,Personal Auto,,Offer1,Branch,39.627399,Four-Door Car,Medsize
GB44176,Rural,Married,106,8,94,0,8,Personal Auto,,Offer2,Agent,60.227339,Four-Door Car,Medsize
RH70194,Suburban,Married,64,19,16,0,8,Personal Auto,,Offer4,Branch,307.2,Four-Door Car,Medsize
TL40288,Suburban,Married,119,18,65,0,2,Personal Auto,,Offer1,Agent,729.595208,Four-Door Car,Medsize
VZ70667,Suburban,Married,73,17,73,0,2,Personal Auto,,Offer1,Branch,355.558088,Four-Door Car,Medsize
GK21260,Suburban,Married,131,26,99,0,3,Personal Auto,,Offer4,Call Center,740.05751,SUV,Medsize
GS92994,Rural,Married,96,25,50,0,2,Personal Auto,,Offer4,Web,4.334425,Four-Door Car,Large
KI91500,Suburban,Married,74,13,74,0,2,Personal Auto,,Offer2,Branch,415.535724,Two-Door Car,Small
TL51969,Suburban,Divorced,63,26,79,1,2,Personal Auto,,Offer1,Call Center,358.225234,Two-Door Car,Small
NR16284,Rural,Married,93,30,66,0,5,Personal Auto,,Offer2,Call Center,7.345946,Two-Door Car,Small
MA68039,Suburban,Married,96,12,52,3,1,Personal Auto,,Offer4,Call Center,460.8,Two-Door Car,Medsize
ZI51939,Suburban,Married,69,9,25,0,4,Corporate Auto,,Offer1,Branch,331.2,Two-Door Car,Small
NX93393,Suburban,Married,108,30,1,0,1,Corporate Auto,,Offer2,Call Center,518.4,Two-Door Car,Large
SE30128,Suburban,Single,139,6,9,0,1,Personal Auto,,Offer1,Call Center,1000.8,SUV,Medsize
VT78222,Urban,Married,116,31,4,0,7,Personal Auto,,Offer2,Call Center,551.413755,SUV,Small
AH17051,Suburban,Married,94,34,66,0,2,Personal Auto,,Offer2,Branch,554.143798,Four-Door Car,Medsize
NC76877,Urban,Married,61,2,43,0,3,Corporate Auto,,Offer2,Web,188.717606,Four-Door Car,Small
JD71348,Urban,Married,92,0,84,0,3,Personal Auto,,Offer1,Branch,410.846025,Four-Door Car,Medsize
DR88293,Rural,Married,77,25,48,0,2,Personal Auto,,Offer1,Branch,12.603783,Four-Door Car,Medsize
ZB23962,Suburban,Single,118,0,67,0,8,Personal Auto,,Offer1,Call Center,849.6,SUV,Medsize
JO90877,Suburban,Married,71,15,0,0,1,Personal Auto,,Offer1,Agent,340.8,Four-Door Car,Large
IR45546,Urban,Married,131,35,91,0,6,Special Auto,,Offer1,Branch,472.850932,Sports Car,Medsize
LO99872,Suburban,Married,70,6,52,0,4,Personal Auto,,Offer3,Agent,336,Two-Door Car,Medsize
CW16221,Suburban,Divorced,93,4,25,3,4,Corporate Auto,,Offer3,Web,446.4,Four-Door Car,Medsize
UU92753,Urban,Married,108,4,91,0,2,Personal Auto,,Offer2,Call Center,285.276083,SUV,Medsize
WH63678,Suburban,Married,68,11,4,1,1,Corporate Auto,,Offer3,Web,407.68374,Four-Door Car,Medsize
TE31876,Suburban,Married,102,15,26,3,2,Personal Auto,,Offer1,Call Center,489.6,Sports Car,Large
